district,month,month_dt,ASSI_before,ASSI_after,risk_probability_before,risk_probability_after
Washim,2025-07,2025-07-01,30.57,30.34,0.0040294073166691185,0.0040294073166691185
Washim,2025-07,2025-07-01,30.57,30.34,0.0040294073166691185,0.04187760857888083
Washim,2025-07,2025-07-01,30.57,30.34,0.04187760857888083,0.0040294073166691185
Washim,2025-07,2025-07-01,30.57,30.34,0.04187760857888083,0.04187760857888083
Washim,2025-07,2025-07-01,30.57,26.99,0.0040294073166691185,0.0040294073166691185
Washim,2025-07,2025-07-01,30.57,26.99,0.0040294073166691185,0.04187760857888083
Washim,2025-07,2025-07-01,30.57,26.99,0.04187760857888083,0.0040294073166691185
Washim,2025-07,2025-07-01,30.57,26.99,0.04187760857888083,0.04187760857888083
Washim,2025-07,2025-07-01,27.0,30.34,0.0040294073166691185,0.0040294073166691185
Washim,2025-07,2025-07-01,27.0,30.34,0.0040294073166691185,0.04187760857888083
Washim,2025-07,2025-07-01,27.0,30.34,0.04187760857888083,0.0040294073166691185
Washim,2025-07,2025-07-01,27.0,30.34,0.04187760857888083,0.04187760857888083
Washim,2025-07,2025-07-01,27.0,26.99,0.0040294073166691185,0.0040294073166691185
Washim,2025-07,2025-07-01,27.0,26.99,0.0040294073166691185,0.04187760857888083
Washim,2025-07,2025-07-01,27.0,26.99,0.04187760857888083,0.0040294073166691185
Washim,2025-07,2025-07-01,27.0,26.99,0.04187760857888083,0.04187760857888083
Washim,2025-08,2025-08-01,30.07,29.86,0.0040294073166691185,0.0040294073166691185
Washim,2025-08,2025-08-01,30.07,29.86,0.0040294073166691185,0.04187760857888083
Washim,2025-08,2025-08-01,30.07,29.86,0.051152943335394066,0.0040294073166691185
Washim,2025-08,2025-08-01,30.07,29.86,0.051152943335394066,0.04187760857888083
Washim,2025-08,2025-08-01,30.07,26.99,0.0040294073166691185,0.0040294073166691185
Washim,2025-08,2025-08-01,30.07,26.99,0.0040294073166691185,0.04187760857888083
Washim,2025-08,2025-08-01,30.07,26.99,0.051152943335394066,0.0040294073166691185
Washim,2025-08,2025-08-01,30.07,26.99,0.051152943335394066,0.04187760857888083
Washim,2025-08,2025-08-01,27.0,29.86,0.0040294073166691185,0.0040294073166691185
Washim,2025-08,2025-08-01,27.0,29.86,0.0040294073166691185,0.04187760857888083
Washim,2025-08,2025-08-01,27.0,29.86,0.051152943335394066,0.0040294073166691185
Washim,2025-08,2025-08-01,27.0,29.86,0.051152943335394066,0.04187760857888083
Washim,2025-08,2025-08-01,27.0,26.99,0.0040294073166691185,0.0040294073166691185
Washim,2025-08,2025-08-01,27.0,26.99,0.0040294073166691185,0.04187760857888083
Washim,2025-08,2025-08-01,27.0,26.99,0.051152943335394066,0.0040294073166691185
Washim,2025-08,2025-08-01,27.0,26.99,0.051152943335394066,0.04187760857888083
Washim,2025-09,2025-09-01,35.48,34.91,0.0377257090169154,0.0377257090169154
Washim,2025-09,2025-09-01,35.48,34.91,0.0377257090169154,0.07751746528134694
Washim,2025-09,2025-09-01,35.48,34.91,0.07751746528134694,0.0377257090169154
Washim,2025-09,2025-09-01,35.48,34.91,0.07751746528134694,0.07751746528134694
Washim,2025-09,2025-09-01,35.48,26.16,0.0377257090169154,0.0377257090169154
Washim,2025-09,2025-09-01,35.48,26.16,0.0377257090169154,0.07751746528134694
Washim,2025-09,2025-09-01,35.48,26.16,0.07751746528134694,0.0377257090169154
Washim,2025-09,2025-09-01,35.48,26.16,0.07751746528134694,0.07751746528134694
Washim,2025-09,2025-09-01,26.17,34.91,0.0377257090169154,0.0377257090169154
Washim,2025-09,2025-09-01,26.17,34.91,0.0377257090169154,0.07751746528134694
Washim,2025-09,2025-09-01,26.17,34.91,0.07751746528134694,0.0377257090169154
Washim,2025-09,2025-09-01,26.17,34.91,0.07751746528134694,0.07751746528134694
Washim,2025-09,2025-09-01,26.17,26.16,0.0377257090169154,0.0377257090169154
Washim,2025-09,2025-09-01,26.17,26.16,0.0377257090169154,0.07751746528134694
Washim,2025-09,2025-09-01,26.17,26.16,0.07751746528134694,0.0377257090169154
Washim,2025-09,2025-09-01,26.17,26.16,0.07751746528134694,0.07751746528134694
Washim,2025-10,2025-10-01,33.88,33.44,0.02323376727449671,0.054493024147036696
Washim,2025-10,2025-10-01,33.88,33.44,0.02323376727449671,0.5324902884836621
Washim,2025-10,2025-10-01,33.88,33.44,0.6648091227735814,0.054493024147036696
Washim,2025-10,2025-10-01,33.88,33.44,0.6648091227735814,0.5324902884836621
Washim,2025-10,2025-10-01,33.88,25.24,0.02323376727449671,0.054493024147036696
Washim,2025-10,2025-10-01,33.88,25.24,0.02323376727449671,0.5324902884836621
Washim,2025-10,2025-10-01,33.88,25.24,0.6648091227735814,0.054493024147036696
Washim,2025-10,2025-10-01,33.88,25.24,0.6648091227735814,0.5324902884836621
Washim,2025-10,2025-10-01,25.24,33.44,0.02323376727449671,0.054493024147036696
Washim,2025-10,2025-10-01,25.24,33.44,0.02323376727449671,0.5324902884836621
Washim,2025-10,2025-10-01,25.24,33.44,0.6648091227735814,0.054493024147036696
Washim,2025-10,2025-10-01,25.24,33.44,0.6648091227735814,0.5324902884836621
Washim,2025-10,2025-10-01,25.24,25.24,0.02323376727449671,0.054493024147036696
Washim,2025-10,2025-10-01,25.24,25.24,0.02323376727449671,0.5324902884836621
Washim,2025-10,2025-10-01,25.24,25.24,0.6648091227735814,0.054493024147036696
Washim,2025-10,2025-10-01,25.24,25.24,0.6648091227735814,0.5324902884836621
Washim,2025-11,2025-11-01,44.58,43.52,0.011418610434644937,0.01504858826255177
Washim,2025-11,2025-11-01,44.58,43.52,0.011418610434644937,0.08779597656763137
Washim,2025-11,2025-11-01,44.58,43.52,0.10771486328331316,0.01504858826255177
Washim,2025-11,2025-11-01,44.58,43.52,0.10771486328331316,0.08779597656763137
Washim,2025-11,2025-11-01,44.58,17.68,0.011418610434644937,0.01504858826255177
Washim,2025-11,2025-11-01,44.58,17.68,0.011418610434644937,0.08779597656763137
Washim,2025-11,2025-11-01,44.58,17.68,0.10771486328331316,0.01504858826255177
Washim,2025-11,2025-11-01,44.58,17.68,0.10771486328331316,0.08779597656763137
Washim,2025-11,2025-11-01,17.7,43.52,0.011418610434644937,0.01504858826255177
Washim,2025-11,2025-11-01,17.7,43.52,0.011418610434644937,0.08779597656763137
Washim,2025-11,2025-11-01,17.7,43.52,0.10771486328331316,0.01504858826255177
Washim,2025-11,2025-11-01,17.7,43.52,0.10771486328331316,0.08779597656763137
Washim,2025-11,2025-11-01,17.7,17.68,0.011418610434644937,0.01504858826255177
Washim,2025-11,2025-11-01,17.7,17.68,0.011418610434644937,0.08779597656763137
Washim,2025-11,2025-11-01,17.7,17.68,0.10771486328331316,0.01504858826255177
Washim,2025-11,2025-11-01,17.7,17.68,0.10771486328331316,0.08779597656763137
Washim,2025-12,2025-12-01,37.84,37.31,0.020961085648708917,0.020961085648708917
Washim,2025-12,2025-12-01,37.84,37.31,0.020961085648708917,0.22389541010110642
Washim,2025-12,2025-12-01,37.84,37.31,0.15284533957610624,0.020961085648708917
Washim,2025-12,2025-12-01,37.84,37.31,0.15284533957610624,0.22389541010110642
Washim,2025-12,2025-12-01,37.84,23.96,0.020961085648708917,0.020961085648708917
Washim,2025-12,2025-12-01,37.84,23.96,0.020961085648708917,0.22389541010110642
Washim,2025-12,2025-12-01,37.84,23.96,0.15284533957610624,0.020961085648708917
Washim,2025-12,2025-12-01,37.84,23.96,0.15284533957610624,0.22389541010110642
Washim,2025-12,2025-12-01,23.97,37.31,0.020961085648708917,0.020961085648708917
Washim,2025-12,2025-12-01,23.97,37.31,0.020961085648708917,0.22389541010110642
Washim,2025-12,2025-12-01,23.97,37.31,0.15284533957610624,0.020961085648708917
Washim,2025-12,2025-12-01,23.97,37.31,0.15284533957610624,0.22389541010110642
Washim,2025-12,2025-12-01,23.97,23.96,0.020961085648708917,0.020961085648708917
Washim,2025-12,2025-12-01,23.97,23.96,0.020961085648708917,0.22389541010110642
Washim,2025-12,2025-12-01,23.97,23.96,0.15284533957610624,0.020961085648708917
Washim,2025-12,2025-12-01,23.97,23.96,0.15284533957610624,0.22389541010110642
Washim,2026-01,2026-01-01,28.56,28.51,0.004800609159941049,0.004800609159941049
Washim,2026-01,2026-01-01,28.56,28.51,0.004800609159941049,0.04448693415308626
Washim,2026-01,2026-01-01,28.56,28.51,0.04448693415308626,0.004800609159941049
Washim,2026-01,2026-01-01,28.56,28.51,0.04448693415308626,0.04448693415308626
Washim,2026-01,2026-01-01,28.56,26.77,0.004800609159941049,0.004800609159941049
Washim,2026-01,2026-01-01,28.56,26.77,0.004800609159941049,0.04448693415308626
Washim,2026-01,2026-01-01,28.56,26.77,0.04448693415308626,0.004800609159941049
Washim,2026-01,2026-01-01,28.56,26.77,0.04448693415308626,0.04448693415308626
Washim,2026-01,2026-01-01,26.77,28.51,0.004800609159941049,0.004800609159941049
Washim,2026-01,2026-01-01,26.77,28.51,0.004800609159941049,0.04448693415308626
Washim,2026-01,2026-01-01,26.77,28.51,0.04448693415308626,0.004800609159941049
Washim,2026-01,2026-01-01,26.77,28.51,0.04448693415308626,0.04448693415308626
Washim,2026-01,2026-01-01,26.77,26.77,0.004800609159941049,0.004800609159941049
Washim,2026-01,2026-01-01,26.77,26.77,0.004800609159941049,0.04448693415308626
Washim,2026-01,2026-01-01,26.77,26.77,0.04448693415308626,0.004800609159941049
Washim,2026-01,2026-01-01,26.77,26.77,0.04448693415308626,0.04448693415308626
Yavatmal,2025-03,2025-03-01,37.33,36.44,0.04322041448473534,0.04774073544722091
Yavatmal,2025-04,2025-04-01,30.24,29.79,0.9172133220632968,0.8590737869329569
Yavatmal,2025-05,2025-05-01,39.29,38.58,0.8730669822272459,0.7555884832672969
Yavatmal,2025-06,2025-06-01,40.18,39.3,0.37519126768161454,0.8127849377245658
Yavatmal,2025-07,2025-07-01,34.3,33.78,0.586592805410176,0.6713496245158459
Yavatmal,2025-08,2025-08-01,33.5,33.06,0.7544706908410018,0.7190523745507045
Yavatmal,2025-09,2025-09-01,47.08,45.79,0.9200332365118205,0.9408685197217557
Yavatmal,2025-10,2025-10-01,43.42,42.18,0.9432259841864654,0.9403322269737369
Yavatmal,2025-11,2025-11-01,68.49,65.58,0.1175695150808996,0.11458734806594999
Yavatmal,2025-12,2025-12-01,21.47,20.01,0.05131920254386285,0.09938651133420383
Yavatmal,2026-01,2026-01-01,26.47,26.36,0.19730267636575186,0.19730267636575186
